comments,ratings
"Medium offwhite creamy head settles quickly. Brown body. Fruity floral caramelly aroma, a bit faint. Dry-sweet honeyish floral fruity caramelly taste with wooden spicy peppery notes. Long aftertaste of the same with resiny notes. Very nice! (0.47l cask at McHugh's, Belfast.)",14
"Medium white head. Yellow body with powerful carbonation. Mild apple and malt aroma with mealy notes. Dryish mealy watery taste of malts, apple, and paper with peppery notes. Very watery and tasteless. Hardly any aftertaste. Extremely bland and dull. (0.5l can from some Belfast shop. Marked just &quot;Tennent's&quot;, at 4.0%.)",8
"Big brown coarseish lasting head. Black body goes dark brown at edges. Burnt licorice aroma, quite faint. Deep dry burnt licorice and coffee taste with a sweetish background and chocolatey, peppery notes. Traces of pine needles. Quite sharp. Some alcohol heat. Mid-bodied. Long, dry, burnt minty aftertaste. Easily the best of the Guinnesses. (0.33l bottle, SuperValu, Dublin.)",14
"Small brownish creamy beige head. Hazy deep dark red barely translucent body. Light roasty peppery aroma. Dry-sweet wooden burnt chocolatey taste with acidic vinuous notes. Earthy metallic notes, too. Long, very dry, wooden earthy chocolatey aftertaste. Nice, if a bit mild and subdued. (0.24l cask at Molly's Yard, Belfast.)",14
"Small offwhite creamy head. Hazy yellow body. Fruity peppery resiny aroma. Dry-sweet watery mealy hoppy pea taste with resiny notes. A bit watery. Dry aftertaste. Good, but too watery. (0.24l cask at Molly's Yard, Belfast.)",12
"Small white head does not last. Hazy yellow body with light carbonation. Light floral mealy aroma. Dry resiny floral mealy taste with light maltiness and peppery hops. Very light taste. Faint residual sweetness. A bit watery. (0.47l draft at Molly's Yard, Belfast.)",12
"Small offwhite shiny creamy lasting head. Yellow body. Fruity floral honeyish aroma. Sweetish fruity wooden tea taste, mild and warm, with floral honey notes. Soft, mild mouthfeel, a bit mealy. Light, refreshing. Nice and very drinkable. (0.24l cask at Crown Liquor Saloon, Belfast.)",14
"Thin creamy yellowish beige head. Yellow body. Faint honeyish malty aroma. Dry-sweet floral honeyish malty taste with resiny mealy notes. Soft, mild mouthfeel. Aftertaste emphasizing straw and grain notes. Very nice and drinkable. (0.24l cask at Crown Liquor Saloon, Belfast.)",14
"Big yellowish beige lasting head. Brown hazy body with suspended yeast. Peppery yeasty spicy aroma with fruity notes. Sweetish spicy chalky fruity taste with peppery banana notes. Sharpish mouthfeel. Apple and licorice notes, as well as grains of paradise. Very good! (0.33l bottle, SuperValu, Dublin.)",15
"Big offwhite coarse head does not last. Yellow body with carbonation. Acidic grainy aroma. Dry grainy papery taste with notes of corn and cardboard. Grassy mealy papery aftertaste. Watery, sugary feel to it. Bland and unpleasant, which is kind of an achievement. (0.5l can, Londis, Dublin. 4.2%, brewed by Zuidhollandse Bierbrouwerij.)",7
"Medium creamy beige everlasting head. Opaque black body goes dark red at edges. Burnt milky caramelly aroma. Dry burnt coffee and grain taste with milky licorice notes. Burnt almonds and caramel also in evidence. Peppery aftertaste. Very nice and drinkable dry stout. Pretty uncompromising. (0.3l  draft at Porterhouse Temple Bar, Dublin.)",15
"Medium offwhite lasting head. Opqaue carrot orange body. Acidic earthy boiled carrot aroma. Dry watery carrot, earth, and gingerbread taste with bready notes. Chalky harsh mouthfeel. Not really very successful. (0.5l bottle, Porterhouse Temple Bar, Dublin.)",8
"Medium creamy shiny deep offwhite everlasting head. Excellent cling. Deep dark red-brown translucent body. Intense perfumy milky dark chocolate aroma with vanilla notes. Dry-and-sweet vanilla and chocolate pudding taste with a dry, powdery feel to it. Harmonic and balanced. Long aftertaste, very distinct and clear. Not very complex, but still has more than enough to interest. Very nice, but definitely not a session beer. (0.2l draft, Porterhouse Temple Bar, Dublin.)",15
"Medium creamy shiny offwhite everlasting head. Amber body with carbonation. Fruity banana malts aroma with strong citric hop notes. A bit stale. Sweet resiny earthy fruity wooden taste. Dry spicy honeyish aftertaste. Slightly artificial, but still nice. (0.2l draft at Porterhouse Temple Bar, Dublin.)",14
"Small white head. Very pale yellow body with carbonation. Hardly any aroma. Light dry-sweet fruity malty mealy taste with citric notes. Very light and mild, but still good. Light spicy notes. Aftertaste is reasonably long. A good beer, even if it is very light. (0.2l draft at Porterhouse Temple Bar, Dublin.)",11
"Small white creamy head makes a sharp line against warm chestnut brown body. Fruity caramelly burnt almond aroma with peppery spicy hops. Dry-sweet resiny wooden roasty taste with earthy, nutty, metallic notes. A bit watery. Long aftertaste. Nice, and impressive taste for the amount of alcohol. Excellent session beer. (0.3l draft, Porterhouse Temple Bar, Dublin.)",13
"Medium dark brown lasting head. Opaque black body goes deep red at edges. Smoky, peaty, burnt milky taste. Strong, clean smoky wooden character in a long, long aftertaste. Caramelly, sugary, chocolatey notes. A bit too sweet, and not entirely harmonic enough, but the smoke is wonderful. A lovely beer. (0.3l draft at the brewpub.)",15
"Medium brown-beige shiny creamy everlasting head. Opaque black body, barely dark red-brown at edges. Roasty burnt vanilla and caramel aroma with coffee notes. Dry burnt roasty milky coffee taste with spicy caramelly notes. Long, lingering aftertaste with an emphasis on the burntness, with notes of licorice. Some pepper and spice, too. Mild mouthfeel. Nice, but not too special. (0.3l draft at the brewpub.)",14
"Medium shiny creamy lasting white head. Lovely amber body. Faint fruity malty aroma. Dry roasty honeyish caramelly taste with wooden, metallic notes. A bit watery. Soft, mild mouthfeel. Not bad. (0.3l draft at the brewpub.)",13
"Small white head. Yellow body with carbonation. Melay apple and malt aroma with fruity floral notes. Dry floral resiny malty taste with mealy straw aftertaste. Apple notes. A bit thin, and a bit too much meal and straw in the aftertaste. Still, nice, highly drinkable. (0.3l draft at the brewpub.)",12
"Medium white head quickly shrinks into a thin white film. Yellow body. Grainy mealy aroma with barn notes. Sweetish earthy resiny taste with buttery fruity notes. Slick, smooth mouthfeel. Grainy, sharpish background. Touches of straw and rubbery. Not bad. (0.33l bottle, Spar, Dublin.)",11
"Medium white coarseish head. Yellow body with carbonation. Clean, thin malty apple aroma. Dry-sweet sugary apple taste with straw notes. A bit like a soft drink. Touches of metal, chalk, corn, butter, and cardboard. A bit artificial. Starts out bland, but goes more offensive as the taste settles. (0.5l can, Spar, Dublin.)",6
"Big creamy shiny white lasting head. Yellow body with carbonation. Mealy citric fruity spicy aroma. Dry spicy banana taste with peppery hop notes. Dry herbal wooden fruity citric aftertaste. Soft, rounded, wheaty feel to it. Nice. Feels a bit like a weizen, but the bottle does not say. (0.5l bottle, Bull & Castle, Dublin, St. Patrick's Day.)",12
"Medium white head. Pale yellow body with carbonation. Light mealy rubbery aroma. Dry mealy fruity malt taste. Dry chalky aftertaste. A bit watery. Nice, but nothing special. (0.3l draft, Bull & Castle, Dublin, St. Patrick's Day.)",11
"Medium shiny creamy white head lasts forever. Very light copper body. Faint fruity honeyish resiny aroma, very harmonic, with floral strawberry notes. Dry-sweet floral fruity honeyish resiny taste with strawberry notes. Dry grain wooden mealy roasty aftertaste. Sharpish mouthfeel. Very nice! (0.33l draft, Bull & Castle, Dublin, St. Patrick's Day.)",15
"Medium white shiny coarseish head. Yellow body with carbonation. No real aroma. Dryish sweet corn and grain taste with fruity cardboard notes. Aftertaste is much the same, and quite long. Not bad, but not good, either. (0.5l can, Spar, Dublin.)",9
"Thin white head. Pale yellowish body. Light malty aroma, very faint. Dry straw and grain taste with sugary notes. Mealy mouthfeel. Dry grassy metallic aftertaste. Faint notes of apple. Watery. Very little taste. Boring. (0.24l draft at Foley's, Dublin.)",8
"Medium offwhite head. Amber body. Harmonic wooden caramelly malt aroma with resiny hop notes. Smoky, roasty notes. Dry faintly acidic taste of ashes, wood, and malts with caramelly, resiny notes. Some fruitiness. Slightly thin-bodied and a bit watery. Some sweetness, too. Soft, mild mouthfeel. Long, lingering aftertaste. A touch of metal. Not bad, but not really good, either. (0.5l bottle labeled &quot;Pitfield Bitter&quot; at 3.7%. From City Beverage Co, London.)",11
"Medium offwhite head. Coppery body. Fain grainy malty aroma with faint roastiness and cardboard. Somewhat stale. The aroma is strongest initially, then fades. Dry grainy caramelly taste with a sweetish background. Burnt taste hovers above it from start to finish and lingers pretty much forever. Oily yet harsh mouthfeel. Chalky. Strange. An untypical beer, but not really bad. (0.5l can from Systembolaget Charlottenberg.)",10
"Medium offwhite lasting head. Amber body. Sweet fruity caramelly aroma with wooden metallic notes. Sweet wooden rich fruity malty taste with a dry background. Caramelly, spicy notes with peppery hops. Long, dry wooden metallic malty aftertaste. Some roastiness. Nice, drinkable. (0.5l bottle from Sainsbury's, London.)",13
"Medium offwhite shiny head. Light coppery body. Sweetish fruity metallic aroma, kind of dense and slightly artificial. Very faint. Dry-sweet malty fruity taste, somewhat metallic, with caramelly notes and peppery, spicy hops. Dense, feels a bit artificial. Did not really like this. (0.5l bottle from Sainsbury's, London.)",11
"Medium white head. Pale yellow body. Fresh earthy malty aroma with notes of grass and apple. Dry caramelly straw and grain taste with apple notes. Dry rubbery grainy aftertaste, very long. Notes of metal, and peppery hops. Slightly harsh mouthfeel. Low on taste, but clean. Overall, not a bad pilsener. (0.5l bottle from Lidl, Oslo.)",10
"Big brown lasting head. Black body, barely dark red at edges. Sweetish rich roasty caramely and licorice taste, very rounded and harmonic. Sweet, yet faintly acidic, roasty licorice and caramel taste with wooden notes. Some alcohol heat and even burn. A bit salty. Very harmonic. Nice, and a bit understated, surprsingly. (0.33l bottle from Systembolaget, Charlottenberg.)",14
"Big offwhite lasting head. Amber body. Wooden caramelly aroma with peppery hop notes. Dry-sweet wooden metallic taste with caramelly notes. Surprisingly sharp mouthfeel, not sure why. A little watery. Flat dry metallic aftertaste. Odd, but good. (0.5l bottle from Sainsbury's in London.)",12
"Really big offwhite lasting head. Hazy dark brown body. Fruity alcoholic toffeeish malty aroma, mild and delicate. Dry-sweet intensely fruity toffeeish caramelly taste with tobaccoish roasty notes. Tastes like it has oxidized a little. Bittter fruity toffeeish aftertaste. Very nice, and probably even better fresh. (0.341l bottle traded from glouglouburp. 2006 vintage.)",15
"Medium offwhite head. Amber body with carbonation. Sweet firm malty caramelly grainy chocolatey aroma. Intense sweet chocolatey grainy caramelly taste with sharpish hoppy notes. A bit cloying, perhaps, lacking in bitterness, but still good. (0.341l bottle traded from glouglouburp.)",15
"Huge offwhite head. Hazy yellow body with carbonation. Fruity, peppery, soft metal aroma with notes of spice. Dry-sweet intensely spicy catty fruity taste. Delicate. Notes of soft metal. Very nice. (0.5l bottle traded from glouglouburp.)",15
"Big yellowish beige lasting head. Deep amber body with carbonation. Harmonic spicy, herbal aroma of cardamom, ginger, muscat, anise, and a pile of other spices. Dry-sweet intensely spicy taste with much the same character, but also malts, fruit, and banana. Dry feeling settles in the mouth. Very impressive for the clarity and distinctness of the taste and aroma, which is at the same time extremely harmonic. Tastes like a spice garden. I'm deeply impressed. (0.5l bottle traded from glouglouburp.)",16
